Order_ID,Order_Date,Region,Category,Product,Customer_Name,Quantity,Discount,Sales,Profit
3494,2024-07-13,West,Groceries,Snacks Box,Rohit Kapoor,5,0.15,4284.83,706.41
3495,2024-07-13,East,Furniture,Wooden Table,Sneha Gupta,4,0.05,1089.13,144.07
3496,2024-07-13,North,Electronics,Tablet,Vikram Rao,5,0.05,9796.23,2920.04
3497,2024-07-14,South,Furniture,Sofa,Karan Mehta,1,0.15,175.52,48.74
3498,2024-07-14,East,Furniture,Sofa,Arjun Reddy,1,0.15,340.6,95.17
3499,2024-07-14,West,Furniture,Office Chair,Kavita Das,2,0.2,273.38,49.03
3500,2024-07-14,West,Clothing,T-Shirt,Kavita Das,4,0.0,4489.4,732.0
3501,2024-07-15,North,Stationery,Geometry Box,Amit Singh,1,0.0,795.96,140.94
3502,2024-07-15,West,Electronics,Tablet,Sanjay Malhotra,5,0.15,3710.24,985.57
3503,2024-07-15,West,Clothing,Shoes,Priya Verma,9,0.1,13740.91,2367.65
3504,2024-07-15,East,Stationery,Notebook,Sanjay Malhotra,3,0.0,2174.55,403.65
3505,2024-07-15,East,Electronics,Smartphone,Neha Joshi,6,0.1,8257.31,853.65
3506,2024-07-16,West,Stationery,Pen Set,Neha Joshi,6,0.15,4592.36,787.82
3507,2024-07-16,South,Electronics,Smart Watch,Sanjay Malhotra,1,0.05,215.53,28.83
3508,2024-07-16,South,Electronics,Smartphone,Neha Joshi,8,0.0,3468.81,805.9
3509,2024-07-17,East,Electronics,Laptop,Neha Joshi,4,0.15,9803.33,2196.54
3510,2024-07-17,West,Stationery,File Folder,Arjun Reddy,8,0.15,1371.61,399.11
3511,2024-07-17,West,Furniture,Office Chair,Amit Singh,7,0.15,6131.0,896.75
3512,2024-07-17,South,Furniture,Bookshelf,Arjun Reddy,7,0.0,2808.32,471.3
3513,2024-07-18,West,Clothing,Jeans,Kavita Das,4,0.2,6086.74,1458.73
3514,2024-07-18,East,Furniture,Office Chair,Neha Joshi,2,0.15,848.09,116.76
3515,2024-07-18,East,Furniture,Wooden Table,Priya Verma,10,0.0,3057.84,348.14
3516,2024-07-18,North,Clothing,Shoes,Sanjay Malhotra,7,0.1,23012.89,4892.73
3517,2024-07-18,West,Clothing,Shoes,Rahul Sharma,8,0.0,3782.94,729.55
3518,2024-07-18,East,Clothing,Cap,Arjun Reddy,7,0.15,6333.77,1358.46
3519,2024-07-19,East,Electronics,Smart Watch,Kavita Das,4,0.15,9654.78,1789.28
3520,2024-07-19,North,Clothing,Jacket,Rahul Sharma,6,0.15,5995.17,1437.68
3521,2024-07-19,West,Furniture,Office Chair,Neha Joshi,7,0.1,4370.55,975.91
3522,2024-07-19,West,Groceries,Rice Pack,Priya Verma,18,0.1,6882.96,1211.62
3523,2024-07-19,East,Furniture,Office Chair,Divya Menon,6,0.2,3141.07,319.11
3524,2024-07-19,East,Clothing,T-Shirt,Amit Singh,9,0.05,10199.26,2395.65
3525,2024-07-20,East,Furniture,Office Chair,Kavita Das,6,0.2,2183.22,447.35
3526,2024-07-20,East,Stationery,Marker Pack,Anjali Nair,5,0.15,4938.83,738.86
3527,2024-07-20,East,Clothing,Jacket,Divya Menon,4,0.1,6138.31,1578.24
3528,2024-07-20,East,Stationery,Notebook,Karan Mehta,10,0.2,8469.61,2122.45
3529,2024-07-20,South,Clothing,Jacket,Neha Joshi,8,0.1,3127.65,863.81
3530,2024-07-20,West,Clothing,T-Shirt,Rohit Kapoor,9,0.05,4136.68,453.17
3531,2024-07-21,West,Furniture,Bed Frame,Divya Menon,8,0.05,8572.98,2004.38
3532,2024-07-21,East,Electronics,Laptop,Amit Singh,2,0.0,6287.0,1584.64
3533,2024-07-21,West,Furniture,Office Chair,Divya Menon,3,0.0,2990.38,754.58
3534,2024-07-21,West,Clothing,Jacket,Manoj Pillai,9,0.1,4629.15,1046.46
3535,2024-07-21,West,Clothing,Jacket,Pooja Iyer,10,0.05,17337.96,2169.54
3536,2024-07-22,North,Electronics,Headphones,Vikram Rao,10,0.15,36782.97,6484.85
3537,2024-07-22,North,Furniture,Bed Frame,Sneha Gupta,10,0.0,16853.22,2162.05
3538,2024-07-22,East,Electronics,Laptop,Sanjay Malhotra,2,0.05,4551.32,875.19
3539,2024-07-22,West,Clothing,Cap,Divya Menon,10,0.15,4819.34,1043.24
3540,2024-07-23,North,Stationery,Marker Pack,Sanjay Malhotra,2,0.2,2773.66,801.24
3541,2024-07-23,East,Clothing,Cap,Vikram Rao,4,0.1,6038.97,1082.85
3542,2024-07-23,South,Electronics,Smartphone,Sneha Gupta,9,0.2,6091.79,1687.45
3543,2024-07-23,East,Furniture,Wooden Table,Kavita Das,7,0.05,7872.15,1953.65
3544,2024-07-23,North,Furniture,Wooden Table,Vikram Rao,8,0.1,3822.18,693.02
3545,2024-07-23,North,Electronics,Headphones,Sneha Gupta,8,0.2,15207.77,3775.94
3546,2024-07-24,North,Electronics,Tablet,Sanjay Malhotra,6,0.05,17488.36,2730.21
3547,2024-07-24,North,Furniture,Office Chair,Arjun Reddy,8,0.15,12273.73,1385.49
3548,2024-07-24,East,Furniture,Office Chair,Vikram Rao,4,0.1,692.2,100.84
3549,2024-07-24,East,Electronics,Laptop,Amit Singh,9,0.2,21543.46,3973.15
3550,2024-07-24,East,Furniture,Bookshelf,Sanjay Malhotra,6,0.05,2004.3,253.94
3551,2024-07-24,South,Stationery,Pen Set,Rahul Sharma,9,0.0,2068.54,444.16
3552,2024-07-25,South,Furniture,Office Chair,Sneha Gupta,1,0.05,205.66,37.36
3553,2024-07-25,West,Electronics,Smartphone,Arjun Reddy,7,0.15,7269.34,1912.98
3554,2024-07-25,West,Groceries,Cooking Oil,Sanjay Malhotra,8,0.2,7891.41,1974.28
3555,2024-07-26,South,Electronics,Laptop,Vikram Rao,6,0.05,1672.2,482.12
3556,2024-07-26,South,Furniture,Bed Frame,Rohit Kapoor,5,0.15,840.57,88.94
3557,2024-07-26,East,Furniture,Office Chair,Amit Singh,9,0.1,5231.67,1513.57
3558,2024-07-26,North,Electronics,Smart Watch,Divya Menon,3,0.05,9937.64,1256.92
3559,2024-07-26,North,Clothing,T-Shirt,Pooja Iyer,7,0.1,16081.02,3365.64
3560,2024-07-27,West,Groceries,Snacks Box,Kavita Das,5,0.15,1576.92,405.79
3561,2024-07-27,South,Clothing,T-Shirt,Karan Mehta,6,0.2,2091.12,573.97
3562,2024-07-27,West,Furniture,Bookshelf,Arjun Reddy,3,0.1,1708.94,489.14
3563,2024-07-28,South,Clothing,Cap,Rahul Sharma,17,0.1,9774.44,1528.23
3564,2024-07-28,East,Stationery,Pen Set,Sneha Gupta,8,0.05,8484.09,1614.3
3565,2024-07-28,North,Furniture,Office Chair,Amit Singh,2,0.0,3934.9,487.32
3566,2024-07-28,West,Stationery,Notebook,Sneha Gupta,6,0.2,3460.75,981.62
3567,2024-07-29,North,Groceries,Rice Pack,Kavita Das,8,0.1,17422.74,4522.73
3568,2024-07-29,South,Stationery,Pen Set,Anjali Nair,2,0.2,1621.5,362.32
3569,2024-07-29,East,Furniture,Bed Frame,Anjali Nair,2,0.15,410.88,55.51
3570,2024-07-30,West,Clothing,Jeans,Sneha Gupta,9,0.15,4214.71,439.56
3571,2024-07-30,East,Furniture,Wooden Table,Priya Verma,12,0.05,6308.61,1495.27
3572,2024-07-30,East,Stationery,Marker Pack,Kavita Das,4,0.05,4890.36,490.51
3573,2024-07-30,South,Furniture,Sofa,Vikram Rao,5,0.15,2948.65,786.41
3574,2024-07-30,East,Stationery,File Folder,Pooja Iyer,9,0.2,7524.92,1250.03
3575,2024-07-30,East,Groceries,Rice Pack,Sanjay Malhotra,3,0.0,5507.23,1226.85
3576,2024-07-31,East,Electronics,Tablet,Sanjay Malhotra,6,0.05,14529.56,2755.37
3577,2024-07-31,East,Stationery,Pen Set,Karan Mehta,7,0.05,2725.55,750.97
3578,2024-07-31,East,Groceries,Cooking Oil,Vikram Rao,3,0.15,4975.62,969.42
3579,2024-07-31,South,Furniture,Sofa,Neha Joshi,3,0.0,1115.07,309.06
3580,2024-07-31,East,Stationery,Notebook,Amit Singh,10,0.05,1994.99,346.68
3581,2024-07-31,South,Furniture,Bed Frame,Vikram Rao,2,0.0,608.9,166.19
3582,2024-08-01,South,Electronics,Laptop,Neha Joshi,6,0.1,8231.36,1977.39
3583,2024-08-01,West,Furniture,Bookshelf,Sneha Gupta,8,0.05,5901.72,793.62
3584,2024-08-01,East,Furniture,Office Chair,Karan Mehta,7,0.0,3543.01,537.98
3585,2024-08-01,North,Stationery,Geometry Box,Priya Verma,8,0.05,15420.09,3561.12
3586,2024-08-01,North,Electronics,Headphones,Neha Joshi,9,0.05,31767.93,4174.52
3587,2024-08-01,North,Furniture,Wooden Table,Priya Verma,8,0.0,7045.41,1425.09
3588,2024-08-02,East,Stationery,Pen Set,Kavita Das,7,0.2,4472.95,894.15
3589,2024-08-02,West,Clothing,T-Shirt,Priya Verma,15,0.0,18112.6,3826.37
3590,2024-08-02,North,Groceries,Snacks Box,Vikram Rao,3,0.0,1400.51,248.81
3591,2024-08-03,West,Stationery,Marker Pack,Sneha Gupta,6,0.2,2878.73,712.05
3592,2024-08-03,West,Groceries,Snacks Box,Kavita Das,7,0.1,9546.84,1181.43
3593,2024-08-03,West,Furniture,Wooden Table,Vikram Rao,3,0.0,2221.17,539.68
3594,2024-08-03,West,Furniture,Wooden Table,Priya Verma,12,0.05,1499.7,169.16
3595,2024-08-03,East,Furniture,Bed Frame,Vikram Rao,9,0.05,8793.5,1077.67
3596,2024-08-03,West,Stationery,File Folder,Sanjay Malhotra,2,0.0,1592.82,355.2
3597,2024-08-04,West,Stationery,File Folder,Neha Joshi,10,0.1,8451.92,1735.76
3598,2024-08-04,South,Stationery,Pen Set,Priya Verma,15,0.0,2360.46,435.39
3599,2024-08-04,North,Furniture,Office Chair,Rahul Sharma,9,0.1,15461.35,2044.9
3600,2024-08-04,East,Furniture,Bed Frame,Karan Mehta,4,0.0,521.46,118.04
3601,2024-08-05,South,Clothing,Jeans,Manoj Pillai,9,0.05,7272.93,730.07
3602,2024-08-05,East,Stationery,Pen Set,Manoj Pillai,7,0.2,2387.98,610.54
3603,2024-08-05,North,Electronics,Smart Watch,Karan Mehta,9,0.15,9589.58,1836.19
3604,2024-08-05,West,Furniture,Wooden Table,Amit Singh,9,0.05,8711.99,1745.19
3605,2024-08-05,West,Furniture,Wooden Table,Kavita Das,8,0.15,7055.22,823.06
3606,2024-08-06,North,Stationery,Marker Pack,Amit Singh,7,0.15,3121.1,583.05
3607,2024-08-06,East,Electronics,Smartphone,Priya Verma,8,0.05,16696.75,2341.3
3608,2024-08-06,South,Stationery,Pen Set,Priya Verma,13,0.2,8198.32,1392.61
3609,2024-08-06,South,Groceries,Spices Set,Divya Menon,2,0.2,1100.7,265.98
3610,2024-08-06,North,Groceries,Tea Pack,Pooja Iyer,7,0.0,16196.79,2988.28
3611,2024-08-07,South,Electronics,Tablet,Rohit Kapoor,2,0.1,1132.42,130.24
3612,2024-08-07,South,Groceries,Spices Set,Pooja Iyer,7,0.0,4682.68,939.5
3613,2024-08-07,North,Clothing,Cap,Karan Mehta,10,0.2,20164.11,4198.24
3614,2024-08-07,East,Clothing,Shoes,Amit Singh,1,0.05,1604.94,281.46
3615,2024-08-07,West,Stationery,Marker Pack,Sanjay Malhotra,3,0.2,3220.78,692.3
3616,2024-08-08,South,Clothing,Shoes,Sneha Gupta,5,0.2,3183.22,678.35
3617,2024-08-08,South,Clothing,Jacket,Sneha Gupta,10,0.1,9061.07,2044.67
3618,2024-08-08,North,Groceries,Snacks Box,Manoj Pillai,3,0.2,7091.45,741.02
3619,2024-08-09,West,Furniture,Bed Frame,Karan Mehta,7,0.2,6317.71,1016.54
3620,2024-08-09,West,Stationery,File Folder,Karan Mehta,8,0.0,7371.3,1552.76
3621,2024-08-09,West,Clothing,Shoes,Vikram Rao,9,0.1,12138.53,3278.88
3622,2024-08-09,East,Groceries,Snacks Box,Priya Verma,16,0.05,26252.76,7072.39
3623,2024-08-09,North,Groceries,Tea Pack,Sneha Gupta,5,0.15,8134.18,1838.18
3624,2024-08-10,West,Stationery,File Folder,Sanjay Malhotra,9,0.0,13646.04,2164.17
3625,2024-08-10,North,Clothing,Jacket,Anjali Nair,1,0.2,742.5,169.29
3626,2024-08-10,West,Electronics,Headphones,Amit Singh,2,0.0,1411.46,180.54
3627,2024-08-10,West,Electronics,Smart Watch,Karan Mehta,5,0.2,7314.77,821.02
3628,2024-08-11,East,Stationery,Geometry Box,Anjali Nair,9,0.0,11992.51,1200.56
3629,2024-08-11,South,Electronics,Headphones,Pooja Iyer,5,0.2,4648.48,1040.19
3630,2024-08-11,West,Clothing,T-Shirt,Rohit Kapoor,6,0.15,10507.89,1547.94
3631,2024-08-11,South,Groceries,Snacks Box,Manoj Pillai,1,0.0,130.74,14.27
3632,2024-08-12,West,Groceries,Rice Pack,Neha Joshi,10,0.1,11637.31,1203.97
3633,2024-08-12,East,Groceries,Snacks Box,Priya Verma,13,0.1,19423.29,5148.99
3634,2024-08-12,East,Groceries,Tea Pack,Neha Joshi,1,0.2,1318.89,372.98
3635,2024-08-12,North,Electronics,Tablet,Pooja Iyer,3,0.15,11494.1,2996.85
3636,2024-08-12,North,Electronics,Laptop,Karan Mehta,6,0.0,4338.91,669.39
3637,2024-08-13,East,Clothing,Jeans,Neha Joshi,10,0.0,10488.67,1624.19
3638,2024-08-13,East,Groceries,Spices Set,Manoj Pillai,7,0.1,3285.69,946.28
3639,2024-08-13,West,Furniture,Wooden Table,Priya Verma,12,0.1,8004.69,2196.88
3640,2024-08-13,South,Clothing,Shoes,Sanjay Malhotra,3,0.05,3851.54,524.43
3641,2024-08-13,North,Clothing,Jeans,Sneha Gupta,5,0.15,12840.48,1948.21
3642,2024-08-14,West,Groceries,Snacks Box,Rohit Kapoor,5,0.1,3720.35,537.84
3643,2024-08-14,West,Clothing,Jeans,Priya Verma,7,0.2,3542.82,700.84
3644,2024-08-14,North,Furniture,Sofa,Anjali Nair,6,0.05,2209.98,531.07
3645,2024-08-14,North,Electronics,Laptop,Karan Mehta,3,0.05,13733.47,3929.2
3646,2024-08-14,North,Groceries,Cooking Oil,Manoj Pillai,3,0.15,4692.03,868.59
3647,2024-08-15,South,Stationery,Geometry Box,Rohit Kapoor,6,0.1,3362.46,451.22
3648,2024-08-15,East,Furniture,Sofa,Amit Singh,6,0.0,3518.97,1039.85
3649,2024-08-15,East,Groceries,Snacks Box,Neha Joshi,2,0.15,570.86,95.45
3650,2024-08-15,North,Stationery,Notebook,Anjali Nair,5,0.2,1981.49,375.78
3651,2024-08-15,East,Clothing,Shoes,Sneha Gupta,6,0.05,5542.78,710.75
3652,2024-08-16,East,Electronics,Smart Watch,Priya Verma,13,0.2,12129.46,2327.55
3653,2024-08-16,East,Clothing,Cap,Sneha Gupta,1,0.1,640.81,129.51
3654,2024-08-16,North,Furniture,Wooden Table,Priya Verma,12,0.05,11061.33,2629.01
3655,2024-08-16,South,Stationery,File Folder,Amit Singh,7,0.0,4089.04,822.74
3656,2024-08-16,South,Stationery,Notebook,Anjali Nair,3,0.15,1561.96,217.52
3657,2024-08-16,East,Stationery,Marker Pack,Amit Singh,6,0.0,3851.72,479.33
3658,2024-08-17,West,Clothing,Jeans,Manoj Pillai,6,0.05,6365.92,1662.49
3659,2024-08-17,North,Electronics,Tablet,Neha Joshi,2,0.1,4395.6,860.1
3660,2024-08-17,East,Clothing,Shoes,Pooja Iyer,2,0.15,1957.31,344.06
3661,2024-08-17,South,Stationery,Marker Pack,Neha Joshi,2,0.1,565.41,148.55
3662,2024-08-17,South,Stationery,File Folder,Neha Joshi,5,0.15,2944.58,547.7
3663,2024-08-18,North,Stationery,File Folder,Neha Joshi,10,0.0,19454.7,2381.9
3664,2024-08-18,East,Groceries,Cooking Oil,Neha Joshi,1,0.2,1537.75,409.86
3665,2024-08-18,East,Furniture,Office Chair,Divya Menon,2,0.2,1280.17,297.91
3666,2024-08-18,East,Clothing,Jeans,Arjun Reddy,5,0.15,3428.68,986.01
3667,2024-08-18,East,Stationery,File Folder,Divya Menon,8,0.2,4662.51,625.43
3668,2024-08-19,West,Clothing,Cap,Anjali Nair,9,0.05,16992.16,4220.5
3669,2024-08-19,North,Furniture,Wooden Table,Priya Verma,15,0.2,12550.58,2784.23
3670,2024-08-19,North,Furniture,Sofa,Rohit Kapoor,9,0.05,11693.15,3291.16
3671,2024-08-19,West,Electronics,Smart Watch,Rahul Sharma,11,0.2,14451.32,4119.9
3672,2024-08-19,North,Clothing,Jeans,Karan Mehta,8,0.05,16104.14,2870.46
3673,2024-08-20,North,Furniture,Wooden Table,Arjun Reddy,1,0.05,1106.82,186.33
3674,2024-08-20,West,Stationery,Notebook,Sanjay Malhotra,2,0.2,781.12,232.16
3675,2024-08-20,West,Stationery,Notebook,Vikram Rao,6,0.2,804.17,212.47
3676,2024-08-21,North,Groceries,Tea Pack,Neha Joshi,1,0.1,1166.58,247.38
3677,2024-08-21,West,Groceries,Spices Set,Sneha Gupta,4,0.1,1234.53,328.15
3678,2024-08-21,East,Stationery,File Folder,Sanjay Malhotra,1,0.15,1378.11,141.09
3679,2024-08-21,East,Furniture,Wooden Table,Arjun Reddy,7,0.0,6804.77,845.88
3680,2024-08-22,North,Electronics,Laptop,Kavita Das,9,0.05,37551.28,11150.92
3681,2024-08-22,East,Furniture,Sofa,Anjali Nair,2,0.05,1798.27,195.03
3682,2024-08-22,North,Stationery,Geometry Box,Kavita Das,9,0.0,21141.65,5146.63
3683,2024-08-22,North,Clothing,Jacket,Rahul Sharma,9,0.1,8749.52,1236.45
3684,2024-08-23,East,Stationery,Marker Pack,Sneha Gupta,7,0.15,2257.84,424.42
3685,2024-08-23,South,Clothing,Cap,Divya Menon,10,0.15,7432.96,1053.97
3686,2024-08-23,South,Stationery,Notebook,Divya Menon,1,0.1,552.33,162.98
3687,2024-08-24,North,Clothing,Jacket,Pooja Iyer,4,0.0,10181.09,2770.83
3688,2024-08-24,West,Furniture,Bed Frame,Pooja Iyer,10,0.05,4563.35,1177.21
3689,2024-08-24,North,Electronics,Smart Watch,Vikram Rao,4,0.15,16538.92,3683.03
3690,2024-08-24,South,Stationery,Pen Set,Pooja Iyer,8,0.05,4040.86,1095.28
3691,2024-08-24,West,Groceries,Tea Pack,Rahul Sharma,13,0.05,8576.15,998.62
3692,2024-08-24,East,Clothing,T-Shirt,Kavita Das,7,0.0,2125.8,257.16
3693,2024-08-25,East,Furniture,Sofa,Rohit Kapoor,5,0.15,4527.18,491.52
3694,2024-08-25,East,Electronics,Smartphone,Sneha Gupta,9,0.2,2292.95,454.19
3695,2024-08-25,South,Electronics,Headphones,Amit Singh,8,0.15,3814.6,483.94
3696,2024-08-25,North,Clothing,Jacket,Arjun Reddy,5,0.15,3225.89,809.68
3697,2024-08-25,South,Stationery,Geometry Box,Sanjay Malhotra,4,0.0,2570.09,552.64
3698,2024-08-25,North,Groceries,Tea Pack,Karan Mehta,5,0.2,8964.36,2137.2
3699,2024-08-26,South,Furniture,Bed Frame,Rohit Kapoor,5,0.2,1741.69,440.74
3700,2024-08-26,East,Clothing,T-Shirt,Kavita Das,4,0.1,4855.49,1352.5
3701,2024-08-26,South,Groceries,Rice Pack,Pooja Iyer,5,0.05,735.72,215.98
3702,2024-08-27,North,Groceries,Snacks Box,Sanjay Malhotra,1,0.05,1200.93,170.12
3703,2024-08-27,North,Stationery,Marker Pack,Sneha Gupta,9,0.15,10304.13,2570.7
3704,2024-08-27,South,Furniture,Wooden Table,Karan Mehta,5,0.15,1672.6,444.71
3705,2024-08-28,South,Electronics,Tablet,Rahul Sharma,15,0.0,27725.24,3842.73
3706,2024-08-28,West,Electronics,Laptop,Rohit Kapoor,3,0.15,1598.24,244.37
3707,2024-08-28,South,Electronics,Headphones,Priya Verma,10,0.05,16765.03,1793.36
3708,2024-08-29,West,Groceries,Cooking Oil,Rahul Sharma,8,0.1,2184.1,527.36
3709,2024-08-29,West,Stationery,Geometry Box,Priya Verma,15,0.05,5276.48,1580.65
3710,2024-08-29,South,Stationery,Notebook,Rahul Sharma,15,0.15,9853.88,1180.08
3711,2024-08-29,South,Furniture,Sofa,Rohit Kapoor,8,0.0,3922.74,969.21
3712,2024-08-29,West,Furniture,Bookshelf,Vikram Rao,10,0.15,2754.07,373.15
3713,2024-08-30,West,Clothing,Jeans,Amit Singh,5,0.0,3537.46,983.47
3714,2024-08-30,South,Furniture,Bookshelf,Priya Verma,5,0.2,2638.25,282.53
3715,2024-08-30,East,Groceries,Spices Set,Karan Mehta,2,0.15,1048.16,204.37
3716,2024-08-31,West,Groceries,Cooking Oil,Rahul Sharma,8,0.0,1954.99,500.26
3717,2024-08-31,South,Groceries,Tea Pack,Divya Menon,3,0.0,2395.06,333.68
3718,2024-08-31,North,Electronics,Headphones,Pooja Iyer,8,0.2,12366.74,1384.91
3719,2024-08-31,West,Furniture,Wooden Table,Anjali Nair,10,0.0,1406.73,270.48
3720,2024-09-01,North,Furniture,Office Chair,Arjun Reddy,8,0.05,3796.18,462.49
3721,2024-09-01,West,Stationery,Notebook,Divya Menon,9,0.15,10420.31,2407.27
3722,2024-09-01,West,Furniture,Wooden Table,Priya Verma,9,0.1,3551.32,904.5
3723,2024-09-01,West,Electronics,Smart Watch,Priya Verma,13,0.05,20852.47,4061.9
3724,2024-09-01,North,Groceries,Snacks Box,Vikram Rao,4,0.15,1720.08,508.58
3725,2024-09-01,South,Clothing,Jacket,Kavita Das,3,0.05,1730.01,205.12
3726,2024-09-02,North,Furniture,Sofa,Amit Singh,4,0.2,2244.15,261.35
3727,2024-09-02,North,Stationery,Geometry Box,Vikram Rao,8,0.15,16596.0,2907.05
3728,2024-09-02,North,Furniture,Wooden Table,Karan Mehta,6,0.1,2042.5,581.27
3729,2024-09-02,West,Groceries,Rice Pack,Arjun Reddy,8,0.2,10171.93,2482.36
3730,2024-09-02,North,Furniture,Sofa,Anjali Nair,6,0.2,5753.32,704.15
3731,2024-09-02,North,Furniture,Office Chair,Priya Verma,17,0.0,13480.12,2915.59
3732,2024-09-03,South,Groceries,Spices Set,Manoj Pillai,7,0.1,6218.31,1619.66
3733,2024-09-03,West,Clothing,Shoes,Rohit Kapoor,7,0.2,8274.94,1037.51
3734,2024-09-03,West,Groceries,Rice Pack,Manoj Pillai,1,0.2,870.91,141.43
3735,2024-09-04,North,Stationery,Pen Set,Pooja Iyer,9,0.0,24028.79,2929.28
3736,2024-09-04,North,Groceries,Snacks Box,Neha Joshi,10,0.05,5737.6,918.91
3737,2024-09-04,North,Groceries,Spices Set,Divya Menon,9,0.05,13224.0,3866.56
3738,2024-09-04,South,Furniture,Sofa,Sneha Gupta,5,0.2,1067.4,200.04
3739,2024-09-04,West,Electronics,Tablet,Amit Singh,2,0.05,3339.3,686.42
3740,2024-09-05,East,Groceries,Cooking Oil,Amit Singh,1,0.05,317.86,42.37
3741,2024-09-05,West,Furniture,Office Chair,Anjali Nair,6,0.0,6092.96,1537.09
3742,2024-09-05,North,Electronics,Smartphone,Rahul Sharma,14,0.2,25152.41,6256.8
3743,2024-09-05,West,Groceries,Cooking Oil,Neha Joshi,2,0.2,317.21,64.47
3744,2024-09-05,North,Electronics,Headphones,Priya Verma,10,0.0,6178.11,1092.89
3745,2024-09-06,South,Furniture,Bookshelf,Sneha Gupta,8,0.2,3524.0,1018.49
3746,2024-09-06,West,Stationery,Notebook,Karan Mehta,1,0.2,991.82,166.0
3747,2024-09-06,North,Stationery,Marker Pack,Pooja Iyer,5,0.15,3713.93,409.02
3748,2024-09-06,East,Furniture,Wooden Table,Karan Mehta,2,0.0,1891.79,281.62
3749,2024-09-07,North,Electronics,Tablet,Manoj Pillai,2,0.1,1686.29,372.38
3750,2024-09-07,East,Clothing,Jacket,Rohit Kapoor,3,0.2,5358.65,867.08
3751,2024-09-07,North,Furniture,Sofa,Sanjay Malhotra,1,0.0,872.74,143.82
3752,2024-09-07,South,Clothing,Shoes,Karan Mehta,1,0.15,473.42,136.67
3753,2024-09-07,East,Clothing,Cap,Manoj Pillai,5,0.15,4798.29,622.12
3754,2024-09-07,North,Electronics,Smartphone,Rohit Kapoor,3,0.1,12329.79,3010.98
3755,2024-09-08,North,Stationery,Pen Set,Manoj Pillai,3,0.05,4367.88,957.84
3756,2024-09-08,East,Electronics,Laptop,Manoj Pillai,7,0.05,2729.72,462.22
3757,2024-09-08,North,Groceries,Snacks Box,Divya Menon,6,0.05,10119.31,2610.11
3758,2024-09-08,East,Furniture,Bookshelf,Vikram Rao,3,0.05,1472.3,281.04
3759,2024-09-09,East,Electronics,Laptop,Neha Joshi,2,0.2,4815.09,1012.77
3760,2024-09-09,East,Electronics,Tablet,Priya Verma,15,0.0,31445.23,9273.53
3761,2024-09-09,East,Stationery,Notebook,Vikram Rao,7,0.0,10525.58,1180.62
3762,2024-09-10,South,Electronics,Headphones,Karan Mehta,7,0.0,2025.71,254.34
3763,2024-09-10,South,Stationery,Pen Set,Pooja Iyer,2,0.0,375.98,103.69
3764,2024-09-10,South,Furniture,Wooden Table,Neha Joshi,7,0.0,2270.06,283.8
3765,2024-09-10,East,Stationery,Geometry Box,Rahul Sharma,13,0.15,9127.99,1322.44
3766,2024-09-11,East,Groceries,Rice Pack,Manoj Pillai,5,0.05,9021.89,2667.72
3767,2024-09-11,West,Furniture,Sofa,Karan Mehta,1,0.0,752.21,125.3
3768,2024-09-11,North,Clothing,Shoes,Divya Menon,4,0.1,7324.86,950.62
3769,2024-09-11,South,Clothing,Cap,Karan Mehta,2,0.15,2429.19,502.72
3770,2024-09-11,South,Clothing,T-Shirt,Divya Menon,3,0.15,2557.51,349.5
3771,2024-09-12,North,Stationery,Marker Pack,Kavita Das,7,0.15,15275.68,4374.6
3772,2024-09-12,West,Furniture,Wooden Table,Vikram Rao,2,0.2,1625.89,450.01
3773,2024-09-12,West,Stationery,Marker Pack,Rohit Kapoor,5,0.2,2213.77,428.18
3774,2024-09-12,North,Furniture,Bed Frame,Rahul Sharma,10,0.1,2089.96,616.52
3775,2024-09-12,North,Stationery,Geometry Box,Rohit Kapoor,10,0.15,23042.27,6790.81
3776,2024-09-12,South,Furniture,Sofa,Kavita Das,5,0.05,1396.19,225.41
3777,2024-09-13,West,Stationery,Pen Set,Priya Verma,11,0.0,6732.32,1256.01
3778,2024-09-13,East,Stationery,Geometry Box,Amit Singh,6,0.1,5600.59,752.79
3779,2024-09-13,West,Clothing,Jacket,Arjun Reddy,2,0.0,798.25,193.22
3780,2024-09-13,West,Furniture,Bed Frame,Rohit Kapoor,2,0.2,423.31,63.42
3781,2024-09-13,West,Furniture,Sofa,Sneha Gupta,6,0.2,4432.65,886.92
3782,2024-09-13,South,Electronics,Tablet,Rohit Kapoor,5,0.2,6405.62,1328.32
3783,2024-09-14,West,Clothing,T-Shirt,Anjali Nair,2,0.0,4153.53,566.33
3784,2024-09-14,South,Clothing,Jacket,Sneha Gupta,5,0.0,5876.82,806.87
3785,2024-09-14,North,Electronics,Smart Watch,Rahul Sharma,12,0.2,37775.44,6980.02
3786,2024-09-14,South,Groceries,Cooking Oil,Priya Verma,12,0.15,1956.97,275.01
3787,2024-09-14,North,Furniture,Office Chair,Neha Joshi,8,0.2,11064.18,2484.79
3788,2024-09-14,North,Electronics,Smartphone,Sanjay Malhotra,5,0.0,24147.31,3428.23
3789,2024-09-15,North,Furniture,Office Chair,Sanjay Malhotra,8,0.0,10319.92,1995.12
3790,2024-09-15,West,Electronics,Smartphone,Manoj Pillai,7,0.05,14868.31,4281.8
3791,2024-09-15,North,Stationery,Geometry Box,Priya Verma,18,0.1,38030.6,7352.53
